ID,true_data,pre_data
155,19.8829994202,14.9526519775
156,20.0450000763,15.0020008087
157,19.1590003967,15.0560646057
158,19.3999996185,15.1051082611
159,18.5149993896,15.1592979431
160,19.4810009003,15.2085552216
161,18.9169998169,15.2626228333
162,19.1590003967,15.3116455078
163,18.8369998932,15.3653812408
164,18.3540000916,15.41447258
165,17.8710002899,15.4685897827
166,18.2740001678,15.5177764893
167,18.8369998932,15.5718765259
168,17.3880004883,15.6210594177
169,16.7439994812,15.6753063202
170,17.0659999847,15.7247924805
171,16.986000061,15.7792072296
172,16.6630001068,15.8286743164
173,16.1809997559,15.8830833435
174,16.8239994049,15.9375114441
175,16.3409996033,15.9870510101
176,17.2269992828,16.0415344238
177,16.6630001068,16.091053009
178,17.7099990845,16.1455039978
179,17.5489997864,16.1950035095
180,18.7569999695,16.2494754791
181,19.2399997711,16.2990226746
182,20.0450000763,16.353521347
183,20.125,16.4031295776
184,20.2859992981,16.4578342438
185,20.6079998016,16.5077228546
186,23.5869998932,16.562620163
187,26.6459999084,16.6125106812
188,27.2889995575,16.6673851013
189,28.658000946,16.7172622681
190,29.1410007477,16.7722396851
191,29.7049999237,16.8224086761
192,30.107000351,16.8776226044
193,30.5900001526,16.9329013824
194,30.4290008545,16.9831848145
195,31.313999176,17.0385131836
196,32.2000007629,17.0888080597
197,31.7980003357,17.1441364288
198,33.4879989624,17.1944408417
199,33.3269996643,17.2497520447
200,33.1660003662,17.2999954224
201,31.5559997559,17.3552627563
202,25.2770004272,17.4055137634
203,22.5400009155,17.460899353
204,22.6210002899,17.5112609863
205,23.4249992371,17.5667152405
206,23.0230007172,17.6171512604
207,25.1959991455,17.6726799011
208,26.4039993286,17.7231712341
209,28.1749992371,17.7786884308
210,28.658000946,17.8291435242
211,28.2549991608,17.8846569061
212,29.1410007477,17.940284729
213,28.4169998169,17.9908542633
214,28.5769996643,18.0464839935
215,28.013999939,18.0970745087
216,28.4169998169,18.1527500153
217,27.8530006409,18.203338623
218,28.658000946,18.2589416504
219,28.9799995422,18.3095932007
220,29.7849998474,18.3653106689
221,29.3819999695,18.4159603119
222,29.2220001221,18.4716320038
223,29.0599994659,18.5221710205
224,29.3020000458,18.5777664185
225,28.4969997406,18.6283054352
226,26.0009994507,18.6838989258
227,24.7940006256,18.7344360352
228,25.5990009308,18.7900772095
229,24.3920001984,18.8406791687
230,23.7469997406,18.8963184357
231,24.311000824,18.9519996643
232,25.0349998474,19.0026359558
233,25.2770004272,19.0583152771
234,26.3229999542,19.1089286804
235,26.0009994507,19.1646099091
236,26.4039993286,19.2152633667
237,25.3579998016,19.2709999084
238,24.7129993439,19.3217220306
239,23.827999115,19.3775177002
240,22.8619995117,19.4282417297
241,21.8159999847,19.4840736389
242,21.2520008087,19.5348587036
243,20.6079998016,19.5907173157
244,19.8829994202,19.6415138245
245,18.8369998932,19.6974334717
246,17.7910003662,19.7482471466
247,18.2740001678,19.8041381836
248,19.6420001984,19.8550548553
249,19.5620002747,19.9110832214
250,19.1590003967,12.1159477234
251,19.3999996185,12.1695346832
252,18.4340000153,12.2185230255
253,18.4340000153,12.2724552155
254,18.5149993896,12.3216495514
255,18.2740001678,12.3757667542
256,17.3880004883,12.4249210358
257,17.1459999084,12.4787998199
258,16.7439994812,12.5276947021
259,16.6630001068,12.5814704895
260,17.0659999847,12.6303672791
261,17.3069992065,12.6842880249
262,18.1119995117,12.7333297729
263,17.4689998627,12.787405014
264,17.0659999847,12.8366184235
265,16.1809997559,12.8907546997
266,16.422000885,12.93998909
267,14.8120002747,12.9941978455
268,15.4560003281,13.0434894562
269,14.9729995728,13.0977096558
270,15.4560003281,13.1519165039
271,15.1339998245,13.2014045715
272,15.6169996262,13.2560520172
273,15.7779998779,13.3059177399
274,15.6979999542,13.3607692719
275,17.4689998627,13.4106349945
276,18.3540000916,13.4655628204
277,20.2049999237,13.5155410767
278,20.6079998016,13.570514679
279,20.3659992218,13.6204891205
280,20.6879997253,13.6755237579
281,21.3330001831,13.7255916595
282,25.4379997253,13.7806777954
283,29.1410007477,13.8307571411
284,29.7849998474,13.8858451843
285,31.8780002594,13.9359264374
286,33.1660003662,13.9910144806
287,32.84400177,14.0411014557
288,32.9239997864,14.0962028503
289,34.7760009766,14.1513137817
290,34.5349998474,14.201423645
291,36.1450004578,14.2566642761
292,36.3860015869,14.3070888519
293,37.0299987793,14.3625602722
294,37.2709999084,14.4129867554
295,38.1570014954,14.4685096741
296,39.4449996948,14.5190353394
297,36.6269989014,14.5746879578
298,29.7849998474,14.6253585815
299,26.7259998322,14.6813030243
300,26.7259998322,14.7322902679
301,28.3360004425,14.7883987427
302,28.5769996643,14.8394260406
303,31.6359996796,14.8955764771
304,32.2000007629,14.9466648102
305,32.763999939,15.0029602051
306,34.9370002747,15.0541553497
307,34.4539985657,15.1104698181
308,34.0509986877,15.1667976379
309,34.0509986877,15.2180519104
310,34.0509986877,15.2744369507
311,33.6489982605,15.325750351
312,33.9710006714,15.3821926117
313,34.0509986877,15.4335041046
314,34.3740005493,15.4899482727
315,35.4199981689,15.5412788391
316,34.9370002747,15.5977420807
317,35.016998291,15.6490707397
318,35.5,15.7055358887
319,34.6150016785,15.7568588257
320,34.5349998474,15.8133010864
321,33.408000946,15.864610672
322,31.4759998322,15.9210529327
323,30.8309993744,15.9723644257
324,30.5100002289,16.0288467407
325,30.9120006561,16.0801925659
326,30.4290008545,16.1366958618
327,28.9799995422,16.1932010651
328,30.3479995728,16.2445583344
329,29.0599994659,16.3010368347
330,29.9459991455,16.3523807526
331,29.7049999237,16.4088573456
332,29.7849998474,16.4601993561
333,28.7390003204,16.5166893005
334,27.611000061,16.5680561066
335,27.611000061,16.6246185303
336,26.0009994507,16.6760997772
337,25.3579998016,16.7327327728
338,24.9549999237,16.7842197418
339,23.5060005188,16.8409309387
340,21.4130001068,16.892496109
341,21.2520008087,16.9492206573
342,20.125,17.0007896423
343,21.4130001068,17.0575714111
344,20.7689990997,17.1091918945
345,23.0230007172,17.1659526825
346,22.3789997101,11.4112567902
347,21.6539993286,11.4650783539
348,21.2520008087,11.5140323639
349,21.4930000305,11.567817688
350,21.7350006104,11.616645813
351,21.4130001068,11.6706962585
352,20.6879997253,11.7199821472
353,20.4470005035,11.7742576599
354,20.6879997253,11.8235931396
355,20.2049999237,11.8778610229
356,20.4470005035,11.9272136688
357,19.3199996948,11.9815826416
358,19.8829994202,12.0310192108
359,18.9979991913,12.0854148865
360,19.079000473,12.1348781586
361,19.079000473,12.1892852783
362,19.079000473,12.2388763428
363,18.031999588,12.293554306
364,18.2740001678,12.3431587219
365,18.1930007935,12.3977794647
366,18.2740001678,12.4523849487
367,18.031999588,12.5022010803
368,18.4340000153,12.5570411682
369,17.9510002136,12.6068935394
370,19.079000473,12.6617240906
371,19.8829994202,12.711566925
372,19.8829994202,12.7665500641
373,21.4930000305,12.8165454865
374,21.8959999084,12.8715572357
375,21.9759998322,12.9216117859
376,22.5400009155,12.9767494202
377,23.263999939,13.0269393921
378,25.5990009308,13.0821647644
379,28.9799995422,13.13240242
380,30.9930000305,13.1877231598
381,32.2799987793,13.2381515503
382,32.9239997864,13.2937641144
383,33.5690002441,13.3444099426
384,34.2130012512,13.4001541138
385,33.7290000916,13.4559230804
386,34.6949996948,13.5066986084
387,34.6150016785,13.562582016
388,34.6150016785,13.6133861542
389,34.6949996948,13.6692676544
390,34.5349998474,13.7200737
391,35.1790008545,13.7761459351
392,35.0979995728,13.8271961212
393,33.4879989624,13.8834037781
394,26.8869991302,13.9344978333
395,24.9549999237,13.9906864166
396,25.7600002289,14.0418281555
397,25.4379997253,14.0980854034
398,27.1280002594,14.1492481232
399,30.5900001526,14.2055339813
400,30.6700000763,14.2567424774
401,32.361000061,14.313079834
402,32.84400177,14.364364624
403,33.0849990845,14.4208488464
404,31.3950004578,14.4773349762
405,31.9580001831,14.5286865234
406,32.2000007629,14.5851287842
407,32.361000061,14.6364192963
408,32.2000007629,14.692861557
409,32.2799987793,14.7441825867
410,33.3269996643,14.8006191254
411,33.7290000916,14.8519134521
412,32.763999939,14.9083385468
413,34.3740005493,14.9596347809
414,34.2130012512,15.0160579681
415,34.3740005493,15.067407608
416,34.0509986877,15.1239643097
417,33.7290000916,15.1753978729
418,30.5100002289,15.2319927216
419,30.0259990692,15.2834663391
420,29.5429992676,15.3401107788
421,29.6240005493,15.3916416168
422,28.4969997406,15.4483127594
423,28.8990001678,15.5049686432
424,28.8190002441,15.5565395355
425,28.7390003204,15.6133022308
426,28.658000946,15.6649284363
427,28.5769996643,15.7217330933
428,28.2549991608,15.7733726501
429,28.1749992371,15.8301811218
430,27.2889995575,15.8818225861
431,26.968000412,15.9386329651
432,25.5990009308,15.9902744293
433,24.7940006256,16.047088623
434,24.2299995422,16.0987854004
435,23.0230007172,16.1556491852
436,21.8159999847,16.2073459625
437,20.8500003815,16.2642097473
438,21.0909996033,16.3159008026
439,21.9759998322,16.3727416992
440,22.7010002136,16.4245700836
441,22.7010002136,16.4816970825
442,22.6210002899,12.5897121429
443,21.9759998322,12.6429843903
444,21.7350006104,12.6914234161
445,21.170999527,12.7447032928
446,21.7350006104,12.7931404114
447,22.2989997864,12.8465709686
448,22.2989997864,12.8951358795
449,21.5739994049,12.9485301971
450,20.3659992218,12.9971656799
451,20.2049999237,13.0506687164
452,20.3659992218,13.0993709564
453,19.9640007019,13.1529445648
454,18.9169998169,13.2016563416
455,19.3199996948,13.2552452087
456,18.2740001678,13.3039646149
457,17.6289997101,13.3576450348
458,18.1930007935,13.4066524506
459,18.4340000153,13.4604587555
460,18.6760005951,13.5094604492
461,18.5949993134,13.5634002686
462,18.3540000916,13.6174488068
463,17.6289997101,13.6665916443
464,19.2399997711,13.7207126617
465,18.9979991913,13.7699203491
466,17.9510002136,13.8244857788
467,19.6420001984,13.8740921021
468,19.8029994965,13.928653717
469,21.9759998322,13.97838974
470,22.9419994354,14.033121109
471,22.4589996338,14.0829601288
472,22.9419994354,14.1377792358
473,24.0690002441,14.1876277924
474,25.920999527,14.2426567078
475,28.5769996643,14.2927436829
476,30.5100002289,14.3478736877
477,32.2000007629,14.3979930878
478,31.716999054,14.4530620575
479,33.2459983826,14.503194809
480,33.9710006714,14.5585632324
481,34.2130012512,14.6139297485
482,34.2130012512,14.6642932892
483,34.8559989929,14.719865799
484,34.9370002747,14.7704238892
485,35.0979995728,14.8260574341
486,36.4659996033,14.8767433167
487,37.5929985046,14.9325714111
488,37.5130004883,14.9833507538
489,33.2459983826,15.0392169952
490,26.4839992523,15.0900039673
491,23.5869998932,15.1458358765
492,24.5520000458,15.1965579987
493,25.6800003052,15.2523555756
494,26.0009994507,15.3030757904
495,28.3360004425,15.3588294983
496,30.107000351,15.4095058441
497,30.6700000763,15.4653530121
498,31.8780002594,15.5161685944
499,32.5219993591,15.5721492767
500,31.5559997559,15.6281280518
501,31.313999176,15.6790275574
502,32.0390014648,15.7350177765
503,32.5219993591,15.785949707
504,32.2799987793,15.8420219421
505,32.0390014648,15.8929977417
506,31.7980003357,15.9490680695
507,31.9580001831,16.000043869
508,31.3950004578,16.0561180115
509,31.6359996796,16.1070899963
510,31.1529998779,16.1631546021
511,30.9930000305,16.2141437531
512,31.0729999542,16.2702407837
513,29.8649997711,16.3212375641
514,27.2089996338,16.3773899078
515,27.4510002136,16.4284744263
516,26.6459999084,16.4846191406
517,26.6459999084,16.53565979
518,26.0009994507,16.5918865204
519,27.2889995575,16.6481456757
520,27.9340000153,16.6993103027
521,28.2549991608,16.7555885315
522,28.9799995422,16.8067550659
523,29.2220001221,16.8630619049
524,29.4629993439,16.9142532349
525,29.3020000458,16.9705657959
526,28.0939998627,17.0217552185
527,28.2549991608,17.0780639648
528,27.3700008392,17.1292572021
529,25.517999649,17.1856060028
530,25.1959991455,17.2368412018
531,23.9090003967,17.293296814
532,21.8959999084,17.3446178436
533,20.4470005035,17.4010772705
534,21.2520008087,17.4524002075
535,21.5739994049,17.5088539124
536,21.4930000305,17.5601806641
537,22.1369991302,17.6166610718
538,22.5400009155,14.4239025116
539,21.3330001831,14.4765281677
540,21.5739994049,14.5243282318
541,21.4930000305,14.5770359039
542,20.6079998016,14.6251621246
543,22.3789997101,14.6782073975
544,21.8159999847,14.7267017365
545,20.8500003815,14.7800998688
546,21.0909996033,14.8288116455
547,21.170999527,14.8824272156
548,21.3330001831,14.9312114716
549,20.2049999237,14.9849071503
550,19.2399997711,15.033706665
551,19.3999996185,15.0873908997
552,19.5620002747,15.1361904144
553,18.9169998169,15.190032959
554,18.5949993134,15.2391548157
555,18.5149993896,15.2932186127
556,18.5949993134,15.3423652649
557,18.1119995117,15.3964958191
558,18.9169998169,15.4506397247
559,17.8710002899,15.4998569489
560,18.3540000916,15.5540008545
561,18.3540000916,15.603219986
562,18.1930007935,15.6573619843
563,18.9979991913,15.7065925598
564,19.5620002747,15.7607574463
565,20.6079998016,15.8100700378
566,21.3330001831,15.8646450043
567,21.0909996033,15.9142894745
568,21.2520008087,15.9689178467
569,23.0230007172,16.0186538696
570,25.2770004272,16.0735092163
571,28.5769996643,16.1234054565
572,30.7509994507,16.1782932281
573,33.0849990845,16.2282104492
574,32.9239997864,16.2832107544
575,33.8100013733,16.3332138062
576,33.6489982605,16.3882160187
577,34.3740005493,16.4432239532
578,34.2929992676,16.4932365417
579,35.1790008545,16.5482501984
580,35.9840011597,16.5982646942
581,34.6150016785,16.6532936096
582,36.1450004578,16.7033195496
583,37.0299987793,16.758348465
584,36.7879981995,16.8083705902
