ID,true_data,pre_data
313,34.0509986877,28.3935108185
314,34.3740005493,28.3718109131
315,35.4199981689,28.352060318
316,34.9370002747,28.3302307129
317,35.016998291,28.310382843
318,35.5,28.2885551453
319,34.6150016785,28.268705368
320,34.5349998474,28.2468757629
321,33.408000946,28.2270240784
322,31.4759998322,28.2051715851
323,30.8309993744,28.1852931976
324,30.5100002289,28.1634292603
325,30.9120006561,28.1435470581
326,30.4290008545,28.1216659546
327,28.9799995422,28.0997886658
328,30.3479995728,28.0798988342
329,29.0599994659,28.0580215454
330,29.9459991455,28.0381317139
331,29.7049999237,28.016254425
332,29.7849998474,27.9963703156
333,28.7390003204,27.9744911194
334,27.611000061,27.9546031952
335,27.611000061,27.9327278137
336,26.0009994507,27.9128417969
337,25.3579998016,27.8909645081
338,24.9549999237,27.8710784912
339,23.5060005188,27.8492012024
340,21.4130001068,27.8293113708
341,21.2520008087,27.8074378967
342,20.125,27.7875461578
343,21.4130001068,27.7656707764
344,20.7689990997,27.7457828522
345,23.0230007172,27.7239208221
346,22.3789997101,17.8019599915
347,21.6539993286,18.0549087524
348,21.2520008087,18.2847633362
349,21.4930000305,18.5375938416
350,21.7350006104,18.7675819397
351,21.4130001068,19.0207862854
352,20.6879997253,19.2510623932
353,20.4470005035,19.5044517517
354,20.6879997253,19.7348213196
355,20.2049999237,19.9881668091
356,20.4470005035,20.2184886932
357,19.3199996948,20.4718437195
358,19.8829994202,20.7021713257
359,18.9979991913,20.9555301666
360,19.079000473,21.1857910156
361,19.079000473,21.4390659332
362,19.079000473,21.6693153381
363,18.031999588,21.9226417542
364,18.2740001678,22.1530437469
365,18.1930007935,22.4065418243
366,18.2740001678,22.6600227356
367,18.031999588,22.8904724121
368,18.4340000153,23.1440010071
369,17.9510002136,23.3744697571
370,19.079000473,23.6279602051
371,19.8829994202,23.8584156036
372,19.8829994202,24.1118984222
373,21.4930000305,24.3422584534
374,21.8959999084,24.5956420898
375,21.9759998322,24.8259983063
376,22.5400009155,25.0793876648
377,23.263999939,25.3097476959
378,25.5990009308,25.5631351471
379,28.9799995422,25.7934913635
380,30.9930000305,26.0467147827
381,32.2799987793,26.2769126892
382,32.9239997864,26.530172348
383,33.5690002441,26.7604026794
384,34.2130012512,27.0136585236
385,33.7290000916,27.2668037415
386,34.6949996948,27.4969024658
387,34.6150016785,27.7477035522
388,34.6150016785,27.9746494293
389,34.6949996948,28.2234954834
390,34.5349998474,28.4470481873
391,35.1790008545,28.6731109619
392,35.0979995728,28.7445411682
393,33.4879989624,28.7379417419
394,26.8869991302,28.7274742126
395,24.9549999237,28.7141170502
396,25.7600002289,28.7019519806
397,25.4379997253,28.6885318756
398,27.1280002594,28.6760883331
399,30.5900001526,28.6621742249
400,30.6700000763,28.6477832794
401,32.361000061,28.6301689148
402,32.84400177,28.6138534546
403,33.0849990845,28.594543457
404,31.3950004578,28.574678421
405,31.9580001831,28.556427002
406,32.2000007629,28.5361175537
407,32.361000061,28.5175323486
408,32.2000007629,28.4969081879
409,32.2799987793,28.4781570435
410,33.3269996643,28.457529068
411,33.7290000916,28.4387779236
412,32.763999939,28.4181060791
413,34.3740005493,28.3991699219
414,34.2130012512,28.3780937195
415,34.3740005493,28.3588352203
416,34.0509986877,28.3376331329
417,33.7290000916,28.3183517456
418,30.5100002289,28.2971420288
419,30.0259990692,28.2778663635
420,29.5429992676,28.2566642761
421,29.6240005493,28.2373008728
422,28.4969997406,28.215927124
423,28.8990001678,28.1943492889
424,28.8190002441,28.1746101379
425,28.7390003204,28.1528968811
426,28.658000946,28.1331558228
427,28.5769996643,28.1114425659
428,28.2549991608,28.0917015076
429,28.1749992371,28.0699882507
430,27.2889995575,28.0502510071
431,26.968000412,28.0285358429
432,25.5990009308,28.0087985992
433,24.7940006256,27.9870815277
434,24.2299995422,27.9673461914
435,23.0230007172,27.9456329346
436,21.8159999847,27.9258880615
437,20.8500003815,27.9041671753
438,21.0909996033,27.8844242096
439,21.9759998322,27.8627090454
440,22.7010002136,27.8429412842
441,22.7010002136,27.8211631775
442,22.6210002899,17.6948509216
443,21.9759998322,17.9478607178
444,21.7350006104,18.1777744293
445,21.170999527,18.4307022095
446,21.7350006104,18.6607704163
447,22.2989997864,18.913848877
448,22.2989997864,19.1439170837
449,21.5739994049,19.3970756531
450,20.3659992218,19.6272239685
451,20.2049999237,19.8803596497
452,20.3659992218,20.1104698181
453,19.9640007019,20.3635101318
454,18.9169998169,20.5935668945
455,19.3199996948,20.8466377258
456,18.2740001678,21.0767631531
457,17.6289997101,21.3299484253
458,18.1930007935,21.5601158142
459,18.4340000153,21.8133029938
460,18.6760005951,22.043466568
461,18.5949993134,22.2966575623
462,18.3540000916,22.5498428345
463,17.6289997101,22.7800064087
464,19.2399997711,23.0331916809
465,18.9979991913,23.2633132935
466,17.9510002136,23.5164356232
467,19.6420001984,23.7465515137
468,19.8029994965,23.9996757507
469,21.9759998322,24.2297859192
470,22.9419994354,24.4828224182
471,22.4589996338,24.7127532959
472,22.9419994354,24.9656829834
473,24.0690002441,25.1956233978
474,25.920999527,25.4484481812
475,28.5769996643,25.6782951355
476,30.5100002289,25.930934906
477,32.2000007629,26.1605186462
478,31.716999054,26.4130592346
479,33.2459983826,26.6424179077
480,33.9710006714,26.8939552307
481,34.2130012512,27.1447601318
482,34.2130012512,27.3720359802
483,34.8559989929,27.6214923859
484,34.9370002747,27.8475799561
485,35.0979995728,28.0936889648
486,36.4659996033,28.3107185364
487,37.5929985046,28.5289077759
488,37.5130004883,28.5932159424
489,33.2459983826,28.6123733521
490,26.4839992523,28.6111774445
491,23.5869998932,28.6028442383
492,24.5520000458,28.5933418274
493,25.6800003052,28.5791225433
494,26.0009994507,28.5637397766
495,28.3360004425,28.5465507507
496,30.107000351,28.5309238434
497,30.6700000763,28.5137329102
498,31.8780002594,28.4981098175
499,32.5219993591,28.4807510376
500,31.5559997559,28.4616355896
501,31.313999176,28.4435768127
502,32.0390014648,28.4235534668
503,32.5219993591,28.404914856
504,32.2799987793,28.3842849731
505,32.0390014648,28.3654785156
506,31.7980003357,28.3446388245
507,31.9580001831,28.325302124
508,31.3950004578,28.3040390015
509,31.6359996796,28.284702301
510,31.1529998779,28.2633953094
511,30.9930000305,28.2439041138
512,31.0729999542,28.2224655151
513,29.8649997711,28.2029762268
514,27.2089996338,28.1815395355
515,27.4510002136,28.1619243622
516,26.6459999084,28.1403369904
517,26.6459999084,28.1205844879
518,26.0009994507,28.098815918
519,27.2889995575,28.0770492554
520,27.9340000153,28.0572624207
521,28.2549991608,28.0354957581
522,28.9799995422,28.0157051086
523,29.2220001221,27.9939365387
524,29.4629993439,27.974149704
525,29.3020000458,27.9523830414
526,28.0939998627,27.9325942993
527,28.2549991608,27.9108276367
528,27.3700008392,27.891040802
529,25.517999649,27.8692741394
530,25.1959991455,27.84948349
531,23.9090003967,27.8276977539
532,21.8959999084,27.8078804016
533,20.4470005035,27.786075592
534,21.2520008087,27.766254425
535,21.5739994049,27.7444496155
536,21.4930000305,27.7246322632
537,22.1369991302,27.702829361
538,22.5400009155,17.1875705719
539,21.3330001831,17.4399604797
540,21.5739994049,17.6693840027
541,21.4930000305,17.9217720032
542,20.6079998016,18.1513442993
543,22.3789997101,18.4039344788
544,21.8159999847,18.6335449219
545,20.8500003815,18.8861751556
546,21.0909996033,19.1158828735
547,21.170999527,19.3685760498
548,21.3330001831,19.5983734131
549,20.2049999237,19.85131073
550,19.2399997711,20.0812530518
551,19.3999996185,20.3343429565
552,19.5620002747,20.5644645691
553,18.9169998169,20.8176269531
554,18.5949993134,21.0477733612
555,18.5149993896,21.3008079529
556,18.5949993134,21.5308303833
557,18.1119995117,21.7838554382
558,18.9169998169,22.0368385315
559,17.8710002899,22.2667770386
560,18.3540000916,22.5196666718
561,18.3540000916,22.7495708466
562,18.1930007935,23.0024642944
563,18.9979991913,23.2324180603
564,19.5620002747,23.4855957031
565,20.6079998016,23.7156867981
566,21.3330001831,23.9686527252
567,21.0909996033,24.1986274719
568,21.2520008087,24.4516029358
569,23.0230007172,24.6815605164
570,25.2770004272,24.9345149994
571,28.5769996643,25.1643486023
572,30.7509994507,25.4171218872
573,33.0849990845,25.6469135284
574,32.9239997864,25.899684906
575,33.8100013733,26.1294746399
576,33.6489982605,26.3822498322
577,34.3740005493,26.6350212097
578,34.2929992676,26.8648147583
579,35.1790008545,27.1176261902
580,35.9840011597,27.3476772308
581,34.6150016785,27.6007328033
582,36.1450004578,27.8299484253
583,37.0299987793,28.0807704926
584,36.7879981995,28.2551307678
