ID,true_data,pre_data
121,30.5100002289,22.9278774261
122,32.1189994812,23.0136871338
123,31.2339992523,23.0917034149
124,30.9120006561,23.177520752
125,30.9120006561,23.2555294037
126,32.0390014648,23.3413639069
127,30.267999649,23.4193973541
128,30.0259990692,23.5052433014
129,29.4629993439,23.5832824707
130,26.2430000305,23.669128418
131,25.5990009308,23.7471656799
132,26.6459999084,23.8331947327
133,27.2889995575,23.9114494324
134,26.4039993286,23.9975357056
135,27.1280002594,24.0836086273
136,28.5769996643,24.1618537903
137,28.4969997406,24.2479286194
138,28.8190002441,24.3261795044
139,28.8990001678,24.4122467041
140,28.9799995422,24.4904975891
141,27.8530006409,24.5765914917
142,27.3700008392,24.654876709
143,26.5650005341,24.7410087585
144,25.6800003052,24.819311142
145,24.311000824,24.9054336548
146,23.263999939,24.9837322235
147,23.263999939,25.0698375702
148,21.8159999847,25.1481132507
149,20.4470005035,25.234210968
150,18.9979991913,25.3124828339
151,20.6879997253,25.3985824585
152,20.6879997253,25.4768638611
153,21.0100002289,25.5630187988
154,20.9300003052,18.2829055786
155,19.8829994202,18.3680515289
156,20.0450000763,18.4452400208
157,19.1590003967,18.5300712585
158,19.3999996185,18.6072006226
159,18.5149993896,18.6920318604
160,19.4810009003,18.7691307068
161,18.9169998169,18.8539390564
162,19.1590003967,18.9310359955
163,18.8369998932,19.0159721375
164,18.3540000916,19.0935134888
165,17.8710002899,19.178894043
166,18.2740001678,19.2566127777
167,18.8369998932,19.342004776
168,17.3880004883,19.4196281433
169,16.7439994812,19.5050907135
170,17.0659999847,19.5827560425
171,16.986000061,19.668088913
172,16.6630001068,19.7456626892
173,16.1809997559,19.8314361572
174,16.8239994049,19.9173927307
175,16.3409996033,19.9955329895
176,17.2269992828,20.0814647675
177,16.6630001068,20.1595554352
178,17.7099990845,20.2454299927
179,17.5489997864,20.3234901428
180,18.7569999695,20.4093227386
181,19.2399997711,20.487285614
182,20.0450000763,20.5731773376
183,20.125,20.6511764526
184,20.2859992981,20.7369804382
185,20.6079998016,20.8149833679
186,23.5869998932,20.9007854462
187,26.6459999084,20.978849411
188,27.2889995575,21.0647201538
189,28.658000946,21.142780304
190,29.1410007477,21.2286510468
191,29.7049999237,21.3067455292
192,30.107000351,21.3925971985
193,30.5900001526,21.4784507751
194,30.4290008545,21.5565071106
195,31.313999176,21.6423721313
196,32.2000007629,21.7204093933
197,31.7980003357,21.8061943054
198,33.4879989624,21.8842105865
199,33.3269996643,21.9700317383
200,33.1660003662,22.0479698181
201,31.5559997559,22.1336631775
202,25.2770004272,22.2115631104
203,22.5400009155,22.2972564697
204,22.6210002899,22.3751831055
205,23.4249992371,22.460931778
206,23.0230007172,22.5388832092
207,25.1959991455,22.6246337891
208,26.4039993286,22.7026672363
209,28.1749992371,22.7885704041
210,28.658000946,22.8666229248
211,28.2549991608,22.9524803162
212,29.1410007477,23.0383338928
213,28.4169998169,23.116355896
214,28.5769996643,23.2022438049
215,28.013999939,23.2804527283
216,28.4169998169,23.3664855957
217,27.8530006409,23.444694519
218,28.658000946,23.5307273865
219,28.9799995422,23.6089267731
220,29.7849998474,23.6949310303
221,29.3819999695,23.7731266022
222,29.2220001221,23.8591423035
223,29.0599994659,23.9373397827
224,29.3020000458,24.0233631134
225,28.4969997406,24.1015701294
226,26.0009994507,24.1875972748
227,24.7940006256,24.2657928467
228,25.5990009308,24.351776123
229,24.3920001984,24.4299888611
230,23.7469997406,24.5160655975
231,24.311000824,24.6021461487
232,25.0349998474,24.6804046631
233,25.2770004272,24.766494751
234,26.3229999542,24.8447570801
235,26.0009994507,24.930809021
236,26.4039993286,25.0090370178
237,25.3579998016,25.0950965881
238,24.7129993439,25.1733322144
239,23.827999115,25.2595424652
240,22.8619995117,25.3381652832
241,21.8159999847,25.4246520996
242,21.2520008087,25.503276825
243,20.6079998016,25.589761734
244,19.8829994202,25.6683807373
245,18.8369998932,25.7548847198
246,17.7910003662,25.8335266113
247,18.2740001678,25.9200325012
248,19.6420001984,25.9986801147
249,19.5620002747,26.0851840973
250,19.1590003967,16.7933540344
251,19.3999996185,16.8778152466
252,18.4340000153,16.9545898438
253,18.4340000153,17.0387878418
254,18.5149993896,17.1154689789
255,18.2740001678,17.2000293732
256,17.3880004883,17.2769393921
257,17.1459999084,17.3615531921
258,16.7439994812,17.4383888245
259,16.6630001068,17.5228023529
260,17.0659999847,17.5993480682
261,17.3069992065,17.6835575104
262,18.1119995117,17.7601108551
263,17.4689998627,17.8443374634
264,17.0659999847,17.9210166931
265,16.1809997559,18.0053825378
266,16.422000885,18.0821380615
267,14.8120002747,18.1667900085
268,15.4560003281,18.2437381744
269,14.9729995728,18.3282775879
270,15.4560003281,18.4130496979
271,15.1339998245,18.4901981354
272,15.6169996262,18.5751266479
273,15.7779998779,18.6523303986
274,15.6979999542,18.7372245789
275,17.4689998627,18.814365387
276,18.3540000916,18.8993759155
277,20.2049999237,18.9767341614
278,20.6079998016,19.0619220734
279,20.3659992218,19.1395015717
280,20.6879997253,19.2248954773
281,21.3330001831,19.3025512695
282,25.4379997253,19.3879795074
283,29.1410007477,19.4656715393
284,29.7849998474,19.5511379242
285,31.8780002594,19.6288604736
286,33.1660003662,19.7145137787
287,32.84400177,19.792388916
288,32.9239997864,19.878068924
289,34.7760009766,19.9638252258
290,34.5349998474,20.0417861938
291,36.1450004578,20.1275444031
292,36.3860015869,20.2055072784
293,37.0299987793,20.2912750244
294,37.2709999084,20.3692970276
295,38.1570014954,20.4551620483
296,39.4449996948,20.5332145691
297,36.6269989014,20.6190757751
298,29.7849998474,20.6971282959
299,26.7259998322,20.783000946
300,26.7259998322,20.861076355
301,28.3360004425,20.9469718933
302,28.5769996643,21.0250587463
303,31.6359996796,21.1109657288
304,32.2000007629,21.1890640259
305,32.763999939,21.2749729156
306,34.9370002747,21.3531093597
307,34.4539985657,21.4391403198
308,34.0509986877,21.5252075195
309,34.0509986877,21.6034469604
310,34.0509986877,21.6895103455
311,33.6489982605,21.7677536011
312,33.9710006714,21.8538169861
313,34.0509986877,21.9320640564
314,34.3740005493,22.0181884766
315,35.4199981689,22.0964851379
316,34.9370002747,22.1826133728
317,35.016998291,22.2609214783
318,35.5,22.3470649719
319,34.6150016785,22.42537117
320,34.5349998474,22.511505127
321,33.408000946,22.5898170471
322,31.4759998322,22.6759681702
323,30.8309993744,22.7543048859
324,30.5100002289,22.8405342102
325,30.9120006561,22.9189434052
326,30.4290008545,23.00522995
327,28.9799995422,23.0915374756
328,30.3479995728,23.1699981689
329,29.0599994659,23.2563076019
330,29.9459991455,23.33477211
331,29.7049999237,23.4211158752
332,29.7849998474,23.4996471405
333,28.7390003204,23.5860309601
334,27.611000061,23.6645545959
335,27.611000061,23.7509365082
336,26.0009994507,23.829580307
337,25.3579998016,23.9162158966
338,24.9549999237,23.9950275421
339,23.5060005188,24.0817222595
340,21.4130001068,24.160533905
341,21.2520008087,24.2472267151
342,20.125,24.3260307312
343,21.4130001068,24.4127063751
344,20.7689990997,24.4915046692
345,23.0230007172,24.5781822205
346,22.3789997101,16.0877151489
347,21.6539993286,16.1724052429
348,21.2520008087,16.2491931915
349,21.4930000305,16.3335227966
350,21.7350006104,16.4099941254
351,21.4130001068,16.4941215515
352,20.6879997253,16.5706558228
353,20.4470005035,16.6550521851
354,20.6879997253,16.7318344116
355,20.2049999237,16.8162727356
356,20.4470005035,16.8930587769
357,19.3199996948,16.9776229858
358,19.8829994202,17.0545864105
359,18.9979991913,17.1391983032
360,19.079000473,17.2161083221
361,19.079000473,17.3006973267
362,19.079000473,17.3775100708
363,18.031999588,17.4620075226
364,18.2740001678,17.5388240814
365,18.1930007935,17.623374939
366,18.2740001678,17.7080345154
367,18.031999588,17.7850170135
368,18.4340000153,17.8700408936
369,17.9510002136,17.9475002289
370,19.079000473,18.0327587128
371,19.8829994202,18.1103210449
372,19.8829994202,18.1956386566
373,21.4930000305,18.2732849121
374,21.8959999084,18.3587837219
375,21.9759998322,18.4365444183
376,22.5400009155,18.5221691132
377,23.263999939,18.6001091003
378,25.5990009308,18.6858596802
379,28.9799995422,18.7638568878
380,30.9930000305,18.8496322632
381,32.2799987793,18.9275989532
382,32.9239997864,19.0133628845
383,33.5690002441,19.0913333893
384,34.2130012512,19.1771011353
385,33.7290000916,19.2628707886
386,34.6949996948,19.3409080505
387,34.6150016785,19.4267673492
388,34.6150016785,19.5048274994
389,34.6949996948,19.5906982422
390,34.5349998474,19.6687660217
391,35.1790008545,19.7546424866
392,35.0979995728,19.8327178955
393,33.4879989624,19.9186019897
394,26.8869991302,19.9966812134
395,24.9549999237,20.0826148987
396,25.7600002289,20.160774231
397,25.4379997253,20.2467651367
398,27.1280002594,20.324962616
399,30.5900001526,20.4110221863
400,30.6700000763,20.4892501831
401,32.361000061,20.5753288269
402,32.84400177,20.6537036896
403,33.0849990845,20.7399291992
404,31.3950004578,20.8261432648
405,31.9580001831,20.9045181274
406,32.2000007629,20.9907302856
407,32.361000061,21.069103241
408,32.2000007629,21.1553134918
409,32.2799987793,21.2337398529
410,33.3269996643,21.3200569153
411,33.7290000916,21.3985671997
412,32.763999939,21.4849357605
413,34.3740005493,21.5634498596
414,34.2130012512,21.6498146057
415,34.3740005493,21.7283229828
416,34.0509986877,21.8147449493
417,33.7290000916,21.8933639526
418,30.5100002289,21.9798431396
419,30.0259990692,22.0584583282
420,29.5429992676,22.1449337006
421,29.6240005493,22.223526001
422,28.4969997406,22.3099746704
423,28.8990001678,22.3964519501
424,28.8190002441,22.4750862122
425,28.7390003204,22.5615768433
426,28.658000946,22.6401901245
427,28.5769996643,22.7266540527
428,28.2549991608,22.8054008484
429,28.1749992371,22.8920040131
430,27.2889995575,22.9707336426
431,26.968000412,23.0573272705
432,25.5990009308,23.1360435486
433,24.7940006256,23.2226486206
434,24.2299995422,23.3013877869
435,23.0230007172,23.3879852295
436,21.8159999847,23.4667358398
437,20.8500003815,23.5533638
438,21.0909996033,23.6321125031
439,21.9759998322,23.7187347412
440,22.7010002136,23.7974853516
441,22.7010002136,23.8841094971
442,22.6210002899,17.3286361694
443,21.9759998322,17.413854599
444,21.7350006104,17.4911136627
445,21.170999527,17.576084137
446,21.7350006104,17.6533126831
447,22.2989997864,17.73802948
448,22.2989997864,17.8148822784
449,21.5739994049,17.8993301392
450,20.3659992218,17.9760990143
451,20.2049999237,18.0604553223
452,20.3659992218,18.137348175
453,19.9640007019,18.2219848633
454,18.9169998169,18.2988700867
455,19.3199996948,18.3834514618
456,18.2740001678,18.4603805542
457,17.6289997101,18.5451049805
458,18.1930007935,18.6221847534
459,18.4340000153,18.7069587708
460,18.6760005951,18.7840270996
461,18.5949993134,18.8690109253
462,18.3540000916,18.9541435242
463,17.6289997101,19.0316581726
464,19.2399997711,19.1167449951
465,18.9979991913,19.1941242218
466,17.9510002136,19.2792491913
467,19.6420001984,19.3566913605
468,19.8029994965,19.4420089722
469,21.9759998322,19.5198020935
470,22.9419994354,19.6054115295
471,22.4589996338,19.6832637787
472,22.9419994354,19.768907547
473,24.0690002441,19.8467941284
474,25.920999527,19.9326114655
475,28.5769996643,20.0106277466
476,30.5100002289,20.0964279175
477,32.2000007629,20.1743888855
478,31.716999054,20.2601661682
479,33.2459983826,20.3381538391
480,33.9710006714,20.4239387512
481,34.2130012512,20.5097160339
482,34.2130012512,20.5876979828
483,34.8559989929,20.6734771729
484,34.9370002747,20.7514572144
485,35.0979995728,20.8372344971
486,36.4659996033,20.9151649475
487,37.5929985046,21.0008659363
488,37.5130004883,21.0787754059
489,33.2459983826,21.1645050049
490,26.4839992523,21.242477417
491,23.5869998932,21.328327179
492,24.5520000458,21.4063739777
493,25.6800003052,21.4922599792
494,26.0009994507,21.5703964233
495,28.3360004425,21.656370163
496,30.107000351,21.7345752716
497,30.6700000763,21.820602417
498,31.8780002594,21.8988075256
499,32.5219993591,21.9848327637
500,31.5559997559,22.0708427429
501,31.313999176,22.1490325928
502,32.0390014648,22.2350444794
503,32.5219993591,22.3132362366
504,32.2799987793,22.399230957
505,32.0390014648,22.4773845673
506,31.7980003357,22.5633678436
507,31.9580001831,22.6416072845
508,31.3950004578,22.7277240753
509,31.6359996796,22.805978775
510,31.1529998779,22.8920574188
511,30.9930000305,22.97032547
512,31.0729999542,23.0564155579
513,29.8649997711,23.1346588135
514,27.2089996338,23.2207717896
515,27.4510002136,23.2990589142
516,26.6459999084,23.3851661682
517,26.6459999084,23.4634475708
518,26.0009994507,23.549577713
519,27.2889995575,23.6356925964
520,27.9340000153,23.7139797211
521,28.2549991608,23.8001041412
522,28.9799995422,23.8784008026
523,29.2220001221,23.9646205902
524,29.4629993439,24.0430660248
525,29.3020000458,24.1293487549
526,28.0939998627,24.2077827454
527,28.2549991608,24.2940597534
528,27.3700008392,24.3724975586
529,25.517999649,24.4588546753
530,25.1959991455,24.5374126434
531,23.9090003967,24.6238231659
532,21.8959999084,24.7023792267
533,20.4470005035,24.7887916565
534,21.2520008087,24.8673439026
535,21.5739994049,24.9537525177
536,21.4930000305,25.0323104858
537,22.1369991302,25.1187400818
538,22.5400009155,19.0816841125
539,21.3330001831,19.16563797
540,21.5739994049,19.2421417236
541,21.4930000305,19.3263664246
542,20.6079998016,19.4029312134
543,22.3789997101,19.4871368408
544,21.8159999847,19.5636405945
545,20.8500003815,19.6479873657
546,21.0909996033,19.7247905731
547,21.170999527,19.8093204498
548,21.3330001831,19.8861694336
549,20.2049999237,19.9708938599
550,19.2399997711,20.0480175018
551,19.3999996185,20.1326637268
552,19.5620002747,20.2094078064
553,18.9169998169,20.2938613892
554,18.5949993134,20.3706665039
555,18.5149993896,20.4551315308
556,18.5949993134,20.5318183899
557,18.1119995117,20.6160736084
558,18.9169998169,20.7003250122
559,17.8710002899,20.7769126892
560,18.3540000916,20.8613147736
561,18.3540000916,20.9381484985
562,18.1930007935,21.0226669312
563,18.9979991913,21.0995025635
564,19.5620002747,21.1840667725
565,20.6079998016,21.2608642578
566,21.3330001831,21.3452796936
567,21.0909996033,21.4220199585
568,21.2520008087,21.5064277649
569,23.0230007172,21.5831413269
570,25.2770004272,21.6675167084
571,28.5769996643,21.7441654205
572,30.7509994507,21.8284797668
573,33.0849990845,21.905128479
574,32.9239997864,21.989440918
575,33.8100013733,22.0660991669
576,33.6489982605,22.1505413055
577,34.3740005493,22.2352638245
578,34.2929992676,22.3122844696
579,35.1790008545,22.3971595764
580,35.9840011597,22.4743423462
581,34.6150016785,22.5592498779
582,36.1450004578,22.6365566254
583,37.0299987793,22.7217674255
584,36.7879981995,22.7992553711
